Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,DEMIL Code,Date Requested,Justification,Reason Cancelled
SYSTEM,1686896,OR,CLACKAMAS COUNTY SHERIFF'S OFFICE,7830,DSRECGYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,EA,1,4999,A,2016-10-05 03:11:13,"THIS PIECE OF FITNESS EQUIPMENT WOULD BE USED TO SUPPORT LAW ENFORCEMENT DEPUTIES AT THE SHERIFF'S OFFICE CENTRAL WORK OUT FACILITY.  IT WOULD BE AVAILABLE 24 HOURS A DAY FOR PATROL DEPUTIES, DRUG TASK FORCE DEPUTIES AND SCHOOL SAFETY OFFICERS TO HELP THEM STAY HEALTHY AND ABLE TO PERFORM THEIR ASSIGNED DUTIES.",Requested DTID is no longer in the inventory.
SYSTEM,1702760,OR,CLACKAMAS COUNTY SHERIFF'S OFFICE,1367,015615279,"CAPABILITIES SET,NON-LETHAL",EA,1,18810,C,2016-10-24 17:30:39,"THIS PIECE OF EQUIPMENT WOULD BE USED TO SUPPORT OUR SPECIAL WEAPONS AND TACTICS TEAM DURING THEIR LAW ENFORCEMENT DUTIES.  THESE LAW ENFORCEMENT DEPUTIES PROVIDE SAFE SOLUTIONS TO HIGH RISK WARRANTS, BARRICADED GUNMEN, HOSTAGE RESCUES AND COUNTER DRUG OPERATIONS.",Requested DTID is no longer in the inventory.
SYSTEM,1715335,OR,CLACKAMAS COUNTY SHERIFF'S OFFICE,8465,016046325,CLIMBER'S EQUIPMENT,KT,1,8869.35,A,2016-11-02 19:17:03,THIS ITEM WOULD BE USED TO SUPPORT OUR SHERIFF'S OFFICE OBLIGATION TO PROVIDE SEARCH AND RESCUE SERVICES TO OUR COUNTY.  EQUIPMENT WOULD ALSO BE USED TO SUPPORT OUR SPECIAL WEAPONS AND TACTICS TEAM WHEN CONDUCTING LAW ENFORCEMENT MISSIONS REQUIRING HIGH ANGLE AND RESTRICTED ACCESS TO LOCATIONS.,Requested DTID is no longer in the inventory.
SYSTEM,1719392,OR,CLACKAMAS COUNTY SHERIFF'S OFFICE,7830,DSBICYCEE,"BICYCLE, EXERCISE",EA,2,2071.82,A,2016-11-07 12:40:12,"THESE BIKES WOULD BE USED IN OUR LAW ENFORCEMENT FITNESS FACILITY WHICH SUPPORTS PATROL OFFICERS, DRUG TASK FORCE MEMBERS, SCHOOL SAFETY OFFICERS AND SPECIAL WEAPONS AND TACTICS TEAM MEMBER.  ",Requested DTID is no longer in the inventory.
SYSTEM,1722178,OR,CLACKAMAS COUNTY SHERIFF'S OFFICE,7830,DSBICYCEE,"BICYCLE, EXERCISE",EA,2,2071.82,A,2016-11-09 13:59:43,"THESE TWO PIECES OF EXERCISE EQUIPMENT WILL BE USED TO SUPPORT OUR SHERIFF'S OFFICE LAW ENFORCEMENT GYM WHICH IS AVAILABLE 24 HOURS A DAY FOR PATROL DEPUTIES, COUNTER DRUG TASK FORCE MEMBERS AND SCHOOL SAFETY OFFICERS.",\nSales Order #: 2058369723\nRTD Screening Code: DOD
SYSTEM,1738993,OR,CLACKAMAS COUNTY SHERIFF'S OFFICE,4240,015439618,"HOOK KNIFE,RESCUE",EA,25,23.19,A,2016-11-29 19:43:27,THESE HOOK KNIVES WILL BE USED BY LAW ENFORCEMENT DEPUTIES AS THEY CONDUCT PATROL OPERATIONS IN THEIR ASSIGNED AREA'S. THESE TOOLS WILL ASSIST IN ROUTINE DUTIES AND RESCUE INCIDENTS.,\nSales Order #: 2059613497\nRTD Screening Code: DOD
SYSTEM,1683454,OR,COOS COUNTY SHERIFF DEPT,1367,015615279,"CAPABILITIES SET,NON-LETHAL",EA,1,18810,C,2016-09-30 20:27:53,THIS ITEM WOULD BE USED BY FIELD FORCE OPERATIONS TEAM FOR MASS ARRESTS AND CROWD CONTROL.,Requested DTID is no longer in the inventory.
SYSTEM,1683453,OR,COOS COUNTY SHERIFF DEPT,8465,016046325,CLIMBER'S EQUIPMENT,KT,1,8069.28,A,2016-09-30 20:27:53,THIS ITEM WOULD BE USED BY SEARCH AND RESCUE ROPE RESCUE TEAM. THIS IS MUCH NEEDED EQUIPMENT THAT WE CANNOT PURCHASE.,Requested DTID is no longer in the inventory.
SYSTEM,1683455,OR,COOS COUNTY SHERIFF DEPT,8465,013980687,SLEEPING BAG,EA,30,65.86,A,2016-09-30 20:27:53,THIS WOULD BE ISSUED TO DEPUTIES AND SEARCH AND RESCUE PERSONNEL FOR EXTENDED OPERATIONS WHEN THEY WOULD BE REQUIRED TO STAY OUT OVER NIGHT.,Requested DTID is no longer in the inventory.
SYSTEM,1689069,OR,COOS COUNTY SHERIFF DEPT,8465,015158615,FIELD PACK,EA,72,548.59,A,2016-10-07 12:54:00,"THESE ITEMS WOULD BE ISSUED TO DEPUTIES TO BE USED AS A READY BAG TO CARRY NEED FIELD SUPPLIES, WHEN OUT FOR LONG PERIODS OF TIME. ",\nSales Order #: 2055757202\nRTD Screening Code: DOD
SYSTEM,1689098,OR,COOS COUNTY SHERIFF DEPT,7025,DSFLATPAN,FLAT PANEL MONITOR,EA,1,2000,A,2016-10-07 13:18:19,"FOR USE IN THE INCIDENT COMMAND TRAILER, FOR REAL TIME MAPPING DURING OPERATIONS. THE MONITOR WOULD BE USED WITH CURRENT COMPUTERS TO ASSIST HEADS UP DISPLAY OF INFORMATION. ",\nSales Order #: 2055761324\nRTD Screening Code: DOD
SYSTEM,1707859,OR,COOS COUNTY SHERIFF DEPT,1240,DSOPTSIGH,OPTICAL SIGHTING AND RANGING EQUIPMENT,EA,4,623.15,D,2016-10-26 12:51:52,THESE UNITS WILL BE ISSUED TO OUR OFFICERS FOR GAUGING ACCURATE DISTANCES FOR ENFORCEMENT OF STATUTES.,Requested DTID is no longer in the inventory.
SYSTEM,1711858,OR,COOS COUNTY SHERIFF DEPT,6545,015841582,"FIRST AID KIT,INDIV",KT,14,92.34,A,2016-10-29 14:51:50,THIS ITEM WOULD BE ISSUED TO PATROL STAFF TO BE USED FOR INDIVIDUAL FIRST AID IN TRAUMA SITUATIONS. THIS WOULD PREPARE THE DEPUTIES FOR ANY URGENT CARE NEEDS.,\nSales Order #: 2057384093\nRTD Screening Code: DOD
SYSTEM,1726122,OR,COOS COUNTY SHERIFF DEPT,7810,DSATHSPOR,ATHLETIC AND SPORTING EQUIPMENT,EA,23,25,A,2016-11-16 14:23:08,THIS ITEM WOULD BE USED FOR TRAINING WHEN USING THE LESS LETHAL MUNITIONS TO PROTECT THE DEPUTIES FROM INJURY.,\nSales Order #: 2058848978\nRTD Screening Code: DOD
SYSTEM,1695348,OR,DALLAS POLICE DEPT,5855,012280937,NIGHT VISION GOGGLE,EA,4,3578,F,2016-10-16 13:04:00,WE WOULD LIKE THE REQUEST THESE ITEMS FOR PATROL AND COUNTER DRUG USE.  WE DO NOT HAVE MONEY IN OUR BUDGET FOR SUCH ITEMS.  THE USE OF THESE WOULD ALLOW FOR NIGHT TIME SURVEILLANCE TO REDUCE CRIMINAL ACTIVITY.,Requested DTID is no longer in the inventory.
SYSTEM,1684345,OR,DOUGLAS COUNTY SHERIFF OFFICE,8465,016046235,CLIMBER'S EQUIPMENT,KT,1,3405.3,A,2016-10-02 16:36:41,A NUMBER OF THE ITEMS IN THIS KIT WOULD BE UTILIZED BY THE DEPUTY ASSIGNED TO THE DIAMOND LAKE PATROL AREA.  THE DIAMOND LAKE PATROL AREA IS THE EASTERN AREA OF DOUGLAS COUNTY AND RANGES IN ELEVATION FROM 3500 TO OVER 9000 FT.,\nSales Order #: 2055371513\nRTD Screening Code: DOD
SYSTEM,1724817,OR,DOUGLAS COUNTY SHERIFF OFFICE,2310,DSPASSMOT,PASSENGER MOTOR VEHICLES,EA,1,31630,A,2016-11-15 01:01:58,THIS UNIT WOULD BE USED BY OUR FOREST PATROL DEPUTY AND WOULD ENHANCE HIS RESPONSE CAPABILITIES DURING WINTER MONTHS. THE PATROL AREA FOR THE FOREST PATROL IS 5000 FEET IN THE FOOTHILLS OF THE CASCADE MOUNTAINS.,Requested DTID is no longer in the inventory.
SYSTEM,1745642,OR,DOUGLAS COUNTY SHERIFF OFFICE,1385,015744707,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",EA,1,10000,D,2016-12-08 09:48:29,THIS UNIT WOULD BE USED BY OUR HOSTAGE AND TACTICAL TEAM TO PROVIDE REMOTE SURVEILLANCE DURING OPERATIONS. OUR AGENCY HAS NO SUCH CAPABILITY.,\nSales Order #: 2060253352\nRTD Screening Code: DOD
SYSTEM,1688704,OR,INDEPENDENCE POLICE DEPT,4240,015439618,"HOOK KNIFE,RESCUE",EA,25,23.19,A,2016-10-07 03:04:08,THESE ITEMS WILL BE ISSUED TO DEPARTMENT MEMBERS AS WELL AS PLACED INTO DEPARTMENT VEHICLES FOR RESCUE OPERATIONS AND THE REMOVAL OF FLEXIBLE WRIST RESTRAINTS.,\nSales Order #: 2055754290\nRTD Screening Code: DOD
SYSTEM,1715359,OR,LANE CTY SHERIFF DEPT,5110,013946252,"MULTI-TOOL,FOLDING,POCKET",EA,50,51.19,A,2016-11-02 20:55:31,"THESE WILL BE ISSUED TO EACH PATROL, SRT, CNT, AND DETECTIVES IN THE PATROL SIDE OF POLICE SERVICES. I HAVE THE SAME GERBER MULTI-TOOL FROM WHEN I STARTED 20 YEARS AGO AND THEY ARE NON-REPLACEABLE. HAVING THE TOOLS AND QUALITY OF GERBER IS AMAZING. ",Requested DTID is no longer in the inventory.
SYSTEM,1715358,OR,LANE CTY SHERIFF DEPT,5110,013946252,"MULTI-TOOL,FOLDING,POCKET",EA,20,51.19,A,2016-11-02 20:55:31,"THESE WILL BE USED BY SEARCH AND RESCUE AND ISSUED TO GO PACKS THAT CONSIST OF A RADIO, TAPE, GPS, FIRST AID ETC. EVERY BAG FOR EACH TEAM WILL HAVE ONE.  ",\nSales Order #: 2057680845\nRTD Screening Code: DOD
SYSTEM,1750081,OR,LANE CTY SHERIFF DEPT,2541,015554876,"WINDOW,VEHICULAR",EA,2,3938.1800000000003,D,2016-12-14 04:15:03,I HAVE SPOKEN TO AND SEEN SEVERAL PHOTOS THAT MCALESTER HAS SENT ME REGARDING THESE WINDOWS. THE CURRENT WINDOWS WE HAVE ARE BADLY WORN AND NEED REPLACED. MCALESTER BELIEVES THEY WILL BE ABLE TO LOCATE 2 OF THE WINDOWS IN THEIR INVENTORY THAT SHOULD WORK. THESE WINDOWS WILL REPLACE THE CURRENT DELAMINATED WINDOWS MAKING OUR DRIVING MUCH MORE SAFE DUE TO VISIBILITY.  ,\nSales Order #: 2060631865\nRTD Screening Code: DOD
SYSTEM,1755991,OR,LANE CTY SHERIFF DEPT,6230,015007903,"FLOODLIGHT,ELECTRIC",EA,10,465.31,A,2016-12-21 19:42:07,"WE JUST COMPLETED A COVER ONE OUR SIMUNITION TRAINING BUILDING AND ARE WORKING TOWARDS GETTING LIGHTS FOR IT. AFTER THAT, WE WILL PUT WALLS AROUND IT AND IT WILL ENTIRELY ENCLOSED. THESE LIGHTS WILL BE MOUNTED ON THE CEILING TO PROVIDE LIGHT FOR TRAINING THROUGH ALL THE SHIFTS ESPECIALLY AT NIGHT. THANKS, RUSS ",Requested DTID is no longer in the inventory.
SYSTEM,1689309,OR,NORTH PLAINS POLICE DEPT,8465,015158615,FIELD PACK,EA,3,548.59,A,2016-10-07 18:18:51,3 PACKS.  ONE FOR EACH OFFICER FOR FIELD TRAINING DAYS.,Requested DTID is no longer in the inventory.
SYSTEM,1715424,OR,SPRINGFIELD POLICE DEPT,1385,015936219,PACKBOT 510 WITH FASTAC REMOTELY CONTROL,EA,1,77000,C,2016-11-03 00:25:17,THESE ITEMS WILL BE USED BY A MUNICIPAL TACTICAL TEAM CONDUCTING HIGH RISK COUNTER DRUG AND HOMELAND SECURITY OPERATIONS WITHIN BOTH RURAL AND POPULATED HIDTA-ZONED AREAS. ,Requested DTID is no longer in the inventory.
SYSTEM,1715425,OR,SPRINGFIELD POLICE DEPT,1005,015344534,"BAG,WEAPON,SNIPER",EA,1,786.83,A,2016-11-03 00:25:18,THESE ITEMS WILL BE USED BY A MUNICIPAL TACTICAL TEAM CONDUCTING HIGH RISK COUNTER DRUG AND HOMELAND SECURITY OPERATIONS WITHIN BOTH RURAL AND POPULATED HIDTA-ZONED AREAS. ,Requested DTID is no longer in the inventory.
SYSTEM,1684931,PA,ABINGTON TOWNSHIP POLICE DEPT,5180,011950855,"TOOL KIT,ELECTRONIC",KT,4,655,A,2016-10-03 19:55:50,ITEMS WILL BE USED BY DEPARTMENT IT AND COMMUNICATIONS PERSONNEL TO INSTALL AND REPAIR ELECTRONICS IN POLICE VEHICLES.,Requested DTID is no longer in the inventory.
SYSTEM,1684930,PA,ABINGTON TOWNSHIP POLICE DEPT,8465,015196490,"BAG,DEPLOYMENT,GN",EA,2,125.58,A,2016-10-03 19:55:50,ITEMS WILL BE USED TO STORE PATROL PROTECTIVE GEAR KEPT IN PATROL UNITS.,\nSales Order #: 2055864823\nRTD Screening Code: DOD
SYSTEM,1707640,PA,ABINGTON TOWNSHIP POLICE DEPT,8115,DSCASE003,CASE,EA,8,261.86,A,2016-10-26 08:30:33,ITEMS WILL BE USED TO STORE AND TRANSPORT DEPARTMENT EQUIPMENT IN PATROL AND TACTICAL VEHICLES.,Requested DTID is no longer in the inventory.
SYSTEM,1707645,PA,ABINGTON TOWNSHIP POLICE DEPT,8115,DSCASE003,CASE,EA,4,100,A,2016-10-26 08:30:33,ITEMS WILL BE USED BY DETECTIVE DIVISION TO STORE CAMERAS AND OTHER ITEMS USED TO PROCESS SCENES.,Requested DTID is no longer in the inventory.
SYSTEM,1707644,PA,ABINGTON TOWNSHIP POLICE DEPT,8465,014725106,"VALVE,DRINKING SYS",EA,20,4.26,A,2016-10-26 08:30:33,ITEMS WILL REPLACE VALVES ON PREVIOUSLY ACQUIRED HYDRATION SYSTEMS.,\nSales Order #: 2057139649\nRTD Screening Code: DOD
SYSTEM,1714699,PA,ABINGTON TOWNSHIP POLICE DEPT,1005,015764389,"CASE,WEAPONS",EA,3,424.74,A,2016-11-02 01:27:14,ITEMS WILL BE USED FOR THE STORAGE AND TRANSPORTATION OF DEPARTMENT RIFLES AND EQUIPMENT.,Requested DTID is no longer in the inventory.
SYSTEM,1714702,PA,ABINGTON TOWNSHIP POLICE DEPT,1005,015764389,"CASE,WEAPONS",EA,3,424.74,A,2016-11-02 01:27:14,ITEMS WILL BE USED FOR THE STORAGE AND TRANSPORTATION OF DEPARTMENT RIFLES AND EQUIPMENT.,Requested DTID is no longer in the inventory.
SYSTEM,1729470,PA,ABINGTON TOWNSHIP POLICE DEPT,8145,015615181,"CASE,EQUIPMENT",EA,6,80.66,A,2016-11-20 14:46:02,ITEMS WILL BE USED TO STORE AND TRANSPORT POLICE EQUIPMENT WHICH NEEDS TO BE PROTECTED FROM DAMAGE OR SECURED IN A LOCKING OR LOCKABLE CONTAINER.,\nSales Order #: 2059033768\nRTD Screening Code: DOD
SYSTEM,1684645,PA,BETHLEHEM POLICE DEPT              ,1385,014783714,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",EA,1,139503,Q,2016-10-03 10:18:37,THE ROBOT WOULD BE USED BY OUR DEPARTMENT'S EMERGENCY RESPONSE TEAM AND BOMB SQUAD TO SAFELY MOVE LARGE SUSPICIOUS ITEMS OR VEHICLES THAT MAY BE TOO DANGEROUS TO HANDLE BY PERSONNEL OR SMALL ROBOTICS ,NULL
SYSTEM,1692439,PA,CAMP HILL BOROUGH POLICE DEPT      ,8465,015247309,BANDOLEER AMMUNITIO,EA,14,11.5,A,2016-10-12 15:57:26,FOR POLICE OFFICERS TO CARRY AND STORE FIREARM MAGAZINES,Requested DTID is no longer in the inventory.
SYSTEM,1711135,PA,CAMP HILL BOROUGH POLICE DEPT      ,6515,015155470,"SHEARS,E.M.S.,5.5 INCH LONG",EA,2,16.32,A,2016-10-28 14:17:58,TO USE IN POLICE FIRST AID KITS,Requested DTID is no longer in the inventory.
SYSTEM,1711134,PA,CAMP HILL BOROUGH POLICE DEPT      ,1005,015729454,"CLEANING KIT,GUN",EA,20,81.64,A,2016-10-28 14:17:58,TO ISSUE TO OFFICERS FOR THE CLEANING OF DEPARTMENT ISSUED FIREARMS.,Requested DTID is no longer in the inventory.
SYSTEM,1711188,PA,CAMP HILL BOROUGH POLICE DEPT      ,2540,014348602,"COVER,FITTED,VEHICU",EA,1,423.90000000000003,A,2016-10-28 15:47:31,CAMP HILL POLICE SGT PURCHASED A HUMVEE FROM GOVT LIQUIDATION AND WILL BE UTILIZED DURING FLOOD AND SNOW EMEERGENCIES TO TRANSPORT PEOPLE IN NEED.,Requested DTID is no longer in the inventory.
SYSTEM,1711189,PA,CAMP HILL BOROUGH POLICE DEPT      ,1095,011943343,"HOLSTER,PISTOL",EA,4,22.990000000000002,A,2016-10-28 15:47:31,USED TO STORE PISTOLS. USED FOR SECURING WEAPONS ON HIP.,Requested DTID is no longer in the inventory.
SYSTEM,1711184,PA,CAMP HILL BOROUGH POLICE DEPT      ,5345,002600759,"STONE,SHARPENING",PG,2,66.82000000000001,A,2016-10-28 15:47:31,TO SHARPEN KNIVES AT THE DEPARTMENT FOR OFFICER USE.,Requested DTID is no longer in the inventory.
SYSTEM,1726658,PA,CAMP HILL BOROUGH POLICE DEPT      ,7110,009199214,FILING CABINET,EA,2,1659.49,A,2016-11-17 07:12:49,"TO STORE POLICE RECORDS, POLICE FILES AND DEPARTMENTAL POLICE STATE ACCREDITATION FILES IN. ",Requested DTID is no longer in the inventory.
SYSTEM,1698558,PA,HARRISBURG  BUREAU POLICE DEPT,4240,016306503,"SPECTACLES,INDUSTRI",EA,50,56.050000000000004,A,2016-10-19 13:48:36,"TO BE USED DURING TRAINING WITH TASER, ON RANGE AND BY ARMORERS WHILE WORKING ON WEAPONS.",Requested DTID is no longer in the inventory.
SYSTEM,1698566,PA,HARRISBURG  BUREAU POLICE DEPT,8415,015386747,"JACKET,COLD WEATHER",EA,1,67.76,A,2016-10-19 13:59:18,TO BE WORN BY OFFICERS IN COLD AND INCLIMATE WEATHER.,\nSales Order #: 2056603075\nRTD Screening Code: DOD
SYSTEM,1740470,PA,HARRISBURG  BUREAU POLICE DEPT,1005,015729454,"CLEANING KIT,GUN",EA,13,81.64,A,2016-12-01 13:50:58,TO BE USED FOR CLEANING DEPARTMENT WEAPONS.,NULL
SYSTEM,1745691,PA,HARRISBURG  BUREAU POLICE DEPT,1095,015413654,"PROJECTILE,NON-LETH",BX,17,493.01,Q,2016-12-08 10:27:27,TO BE USED IN DEPARTMENTS NON LETHAL LAUNCHERS.,Requested DTID is no longer in the inventory.
SYSTEM,1654652,PA,LITITZ BOROUGH PD,1240,014111265,"SIGHT,REFLEX",EA,9,315,D,2016-08-31 22:15:20,MY DEPARTMENT WOULD LIKE THESE SIGHTS TO ADD TO OUR PATROL RIFLES. OUR RIFLES CURRENTLY DO NOT HAVE OPTICS AND THESE OPTICS WOULD BE OF GREAT BENEFIT TO US WHEN WE NEED TO DEPLOY OUR PATROL RIFLES. ,\nSales Order #: 2052890372\nRTD Screening Code: DOD
SYSTEM,1655630,PA,LITITZ BOROUGH PD,6230,DSLIGHT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",EA,10,72,A,2016-09-01 21:35:04,MY AGENCY WOULD LIKE TO USE THESE LIGHTS ON OUR PATROL RIFLES. CURRENTLY OUR PATROL RIFLES DO NOT HAVE ANY LIGHTS ON THEM. THESE LIGHTS WOULD BE GREATLY BENEFICIAL TO PUBLIC SAFETY IN HELPING US ILLUMINATE AND SEE POTENTIAL THREATS IN LOW LIGHT SITUATIONS. ,\nSales Order #: 2052890365\nRTD Screening Code: DOD
SYSTEM,1722686,PA,LITITZ BOROUGH PD,6230,014954310,FLASHLIGHT,BX,2,289.19,A,2016-11-10 02:28:10,USE FOR HANDHELD GENERAL LIGHTING,Requested DTID is no longer in the inventory.
SYSTEM,1723123,PA,LITITZ BOROUGH PD,1240,015403690,"SIGHT,REFLEX",EA,10,336,D,2016-11-10 20:43:37,THIS ITEM WILL BE MOUNTED ON OUR DEPARTMENT ISSUED PATROL RIFLES. THERE CURRENTLY ARE NO OPTICS ON THESE RIFLES. THESE OPTICS WILL GREATLY AID IN TARGET IDENTIFICATION ESPECIALLY DURING LOW LIGHT CONDITIONS AND ALLOW OFFICERS TO DELIVER ACCURATE SHOTS INCREASING OFFICER AND COMMUNITY SAFETY. ,Requested DTID is no longer in the inventory.
SYSTEM,1724421,PA,LITITZ BOROUGH PD,1240,015403690,"SIGHT,REFLEX",EA,10,336,D,2016-11-14 13:20:12,THESE UNITS WILL BE MOUNTED ON OUR DEPARTMENT ISSUED PATROL RIFLES. CURRENTLY THERE ARE NO OPTICS ON THESE RIFLES. THESE OPTICS WILL AID GREATLY IN LOW LIGHT AIMING AND ASSIST IN ACCURATE SHOT PLACEMENT GREATLY INCREASING PUBLIC SAFETY. ,Requested DTID is no longer in the inventory.
SYSTEM,1756012,PA,LITITZ BOROUGH PD,6230,DSLIGHT01,"ELECTRIC PORTABLE, HAND LIGHTING EQUIP",EA,7,300,A,2016-12-21 21:18:04,THESE FLASHLIGHTS WILL BE MOUNTED ON OUR DEPARTMENTS ISSUED PATROL RIFLES. THERE CURRENTLY ARE NO FLASHLIGHTS ON THESE RIFLES. THESE WOULD BE GREATLY BENEFICIAL TO OUR DEPARTMENT IN IDENTIFYING THREATS OR NON THREATS IN LOWLIGHT SITUATIONS. ,Requested DTID is no longer in the inventory.
SYSTEM,1756013,PA,LITITZ BOROUGH PD,1095,DSMISCWAA,MISC WEAPON ACCESSORIES DEMIL A,EA,11,285,A,2016-12-21 21:29:54,THESE LIGHTS WOULD BE MOUNTED ON OUR DEPARTMENTS PATROL RIFLES WHICH CURRENTLY DO NOT HAVE ANY FLASHLIGHTS. THESE FLASHLIGHTS WOULD BE GREATLY BENEFICIAL IN IDENTIFY THREATS OR NON THREATS THUS GREATLY IMPROVING PUBLIC SAFTETY,Requested DTID is no longer in the inventory.
SYSTEM,1756842,PA,LITITZ BOROUGH PD,1095,DSMISCWAA,MISC WEAPON ACCESSORIES DEMIL A,EA,13,285,A,2016-12-22 19:56:45,THESE FLASHLIGHTS WOULD BE MOUNTED ON OUR DEPARTMENT ISSUED PATROL RIFLES. THERE CURRENTLY ARE NO FLASHLIGHTS ON THESE RIFLES AND THESE WOULD ASSIST GREATLY IN IDENTIFYING THREATS OR NON THREATS IN LOW LIGHT SITUATION. ,Requested DTID is no longer in the inventory.
SYSTEM,1698505,PA,LOWER MAKEFIELD TOWNSHIP POLICE,6230,010963508,"FLOODLIGHT SET,ELECTRIC",EA,1,10795.31,A,2016-10-19 12:59:16,"THE FLOODLIGHT SET IS FOR LAW ENFORCEMENT PURPOSES AND WOULD BE USED FOR LAW ENFORCEMENT FUNCTIONS, INCLUDING NATURAL DISASTERS, ACCIDENT SCENES, CRIME SCENES AND TRAFFIC RELATED DETAILS.",Requested DTID is no longer in the inventory.
SYSTEM,1698504,PA,LOWER MAKEFIELD TOWNSHIP POLICE,6230,010963508,"FLOODLIGHT SET,ELECTRIC",EA,1,10795.31,A,2016-10-19 12:59:16,"THE FLOODLIGHT SET IS FOR LAW ENFORCEMENT PURPOSES AND WOULD BE USED FOR LAW ENFORCEMENT FUNCTIONS, INCLUDING NATURAL DISASTERS, ACCIDENT SCENES, CRIME SCENES AND TRAFFIC RELATED DETAILS.",Requested DTID is no longer in the inventory.
SYSTEM,1711218,PA,LOWER MAKEFIELD TOWNSHIP POLICE,6115,015651576,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUN",EA,1,20415,A,2016-10-28 17:16:24,"THIS ITEM WILL BE USED FOR LAW ENFORCEMENT PURPOSES INCLUDING NATURAL DISASTERS,ACTIVE SHOOTER SITUATIONS, CRITICAL INCIDENT AND OTHER EMERGENCY RESPONSES.",Requested DTID is no longer in the inventory.
SYSTEM,1711247,PA,LOWER MAKEFIELD TOWNSHIP POLICE,1005,015729454,"CLEANING KIT,GUN",EA,250,81.64,A,2016-10-28 18:23:49,THIS ITEM IS TO BE USED FOR LAW ENFORCEMENT PURPOSES FOR THE MAINTENANCE AND UPKEEP OF ALL THE AGENCIES FIREARMS. AND TO BE UTILIZED IN THE FIELD FOR SWAT AND MIRT UNITS AT A CRITICAL INCIDENT. ,Requested DTID is no longer in the inventory.
SYSTEM,1714133,PA,LOWER MAKEFIELD TOWNSHIP POLICE,1005,015764389,"CASE,WEAPONS",EA,9,424.74,A,2016-11-01 13:12:41,FOR STORAGE OF POLICE AND SWAT WEAPONS AND WEAPON SYSTEMS TO TRANSPORTING TO AND FROM SCENES.,Requested DTID is no longer in the inventory.
SYSTEM,1714134,PA,LOWER MAKEFIELD TOWNSHIP POLICE,1005,015764389,"CASE,WEAPONS",EA,6,424.74,A,2016-11-01 13:12:41,"FRO STORAGE OF POLICE AND SWAT WEAPONS AND WEAPON SYSTEMS, AND TO SAFELY TRANSPORT FROM PLACE TO PLACE.",Requested DTID is no longer in the inventory.
SYSTEM,1714895,PA,LOWER MAKEFIELD TOWNSHIP POLICE,6115,002581622,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUN",EA,1,23731,A,2016-11-02 09:55:51,"THIS ITEM WILL BE USED FOR LAW ENFORCEMENT PURPOSES, INCLUDING NATURAL DISASTERS, ACTIVE SHOOTERS AND CRITICAL INCIDENTS.",\nSales Order #: 2057688047\nRTD Screening Code: DOD
SYSTEM,1717775,PA,LOWER MAKEFIELD TOWNSHIP POLICE,1560,015003944,BALLISTIC FOAM,EA,7,201.19,Q,2016-11-05 08:45:46,FOR USE IN ADDING BALLISTIC SUPPORT TO SWAT AND EMERGENCY RESPONDING VEHICLES AND EQUIPMENT,\nSales Order #: 2058046889\nRTD Screening Code: DOD
SYSTEM,1717776,PA,LOWER MAKEFIELD TOWNSHIP POLICE,1005,015764389,"CASE,WEAPONS",EA,4,424.74,A,2016-11-05 08:45:46,FOR USE IN STORAGE AND TRANSPORTING OF POLICE AND SWAT WEAPONS AND WEAPON SYSTEMS TO AND FROM EMERGENCIES,Requested DTID is no longer in the inventory.
SYSTEM,1682014,PA,LOWER PAXTON TOWNSHIP POLICE DEPT,6530,DSHOSPSUP,"HOSPITAL FURNITURE, EQUIP AND SUPPLIES",EA,8,50,A,2016-09-29 15:39:23,FOR POLICE DEPARTMENT USE IN STORING EQUIPMENT OR FOR GENERAL CLEANING OF STATION OR CRUISERS OR GEAR - THESE ITEMS ARE BUCKETS,Requested DTID is no longer in the inventory.
SYSTEM,1682021,PA,LOWER PAXTON TOWNSHIP POLICE DEPT,3940,DSBLOCK00,"BLOCKS, TACKLE, RIGGING, AND SLINGS",EA,2,375.31,A,2016-09-29 15:39:23,FOR POLICE DEPARTMENT USE TO SECURE LOADS WHEN MOVING LARGE OR MULTIPLE EQUIPMENT OR GEAR,Requested DTID is no longer in the inventory.
SYSTEM,1715182,PA,LOWER PAXTON TOWNSHIP POLICE DEPT,1005,015729454,"CLEANING KIT,GUN",EA,60,81.64,A,2016-11-02 14:24:04,FOR POLICE DEPARTMENT USE TO ISSUED CLEANING KITS TO EACH OFFICER AND PLACE IN OUR WEAPONS CLEANING AREA FOR WEAPONS MAINTENANCE.  ,Requested DTID is no longer in the inventory.
