State,Station Name (LEA),Requisition ID,FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,DEMIL Code,Date Shipped,Justification
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671286500,6220,015576322,"LIGHT,UTILITY,VEHIC",EA,4,541.02,A,2017-05-09 00:00:00,"LIGHTS WILL BE USED BY THE SHERIFFS DEPARTMENT AS AUXILIARY LIGHTS ON OUR MRAP, AND ON OUR HUMVEE TO SEE IN THE NIGHT AND GIVE EXTERNAL LIGHT TO THE OFFICERS USING THE VEHICLES"
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671276408,4240,015428160,"SAFETY DEVICE,PERSO",EA,4,579.97,A,2017-05-09 00:00:00,SAFETY DEVICE WILL BE USED BY THE SHERIFFS DEPARTMENT SWAT TEAM WHEN THEY ARE OPERATING IN HIGH PLACES. THIS DEVICE WILL ALLOW THEM TO CONDUCT SURVEILLANCE AND BE STRAPPED IN TO AVOID A FALL WHILE THEY DO THEIR JOB.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671286501,3615,014309610,"SHREDDING MACHINE,P",EA,1,6499.38,A,2017-05-10 00:00:00,SHREDDER WILL BE USED BY THE SHERIFFS DEPARTMENT TO SHRED NCIC REPORTS AND DOCUMENTS THAT CAN NOT BE THROWN AWAY. A LOT OF OUR REPORTS HAVE PERSONAL INFORMATION ON THEM WHICH CAN NOT BE DESTROYED ANY OTHER WAY THAN SHREDDING. OUR SMALL SHREDDER HAS SEEN BETTER DAYS WE ARE IN DIRE NEED OF ONE.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671276400,9390,012837890,"TAPE,REFLECTIVE",RO,4,504.22,A,2017-05-10 00:00:00,TAPE WILL BE USED BY THE SHERIFFS DEPARTMENT TO PLACE ON THE BACK OF OUR LESO EQUIPMENT AND OTHER MOBILE EQUIPMENT THAT BELONGS TO THE DEPARTMENT. THIS WILL ALLOW THE EQUIPMENT TO BE SEE WHEN IT IS SITTING ON ASSIGNMENT DURING THE NIGHT. THE REFLECTIVE WILL LIGHT UP WHEN LIGHT HITS IT AT NIGHT.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671390219,8415,014654865,"PANTS,PHYSICAL FITN",PR,21,31.43,A,2017-05-23 00:00:00,PANTS WILL BE ISSUED TO DEPUTIES OF THE GREENE COUNTY SHERIFFS DEPT. FOR PHYSICAL FITNESS WEAR WHEN WORKING OUT. PANTS WILL BE WORN DURING PHYSICAL FITNESS ACTIVITY AND DURING DEPARTMENT EXERCISE PHYSICALS.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671390217,8415,014231001,"TRUNKS,GENERAL PURP",PR,40,8.4,A,2017-05-23 00:00:00,TRUNKS WILL BE ISSUED TO DEPUTIES OF THE GREENE COUNTY SHERIFFS DEPT. FOR THEIR PHYSICAL FITNESS WORK OUT. TRUNKS WILL BE WORN FOR DEPARTMENT EXERCISES AND ROUTINE PHYSICAL TRAINING.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671410541,2540,015554746,"BLADE,WINDSHIELD WI",EA,12,7.59,A,2017-05-23 00:00:00,"WIPER BLADES WILL BE USED ON SHERIFF DEPARTMENT MILITARY VEHICLES TO INCLUDE MRAP, HUMVEE, AND OTHER MILITARY TYPE VEHICLES WE HAVE. THIS WILL ALLOW THE DRIVER TO SEE SAFELY DURING THE RAIN."
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671420904,4010,010102536,"CHAIN ASSEMBLY,SINGLE LEG",EA,2,193.01,A,2017-05-25 00:00:00,CHAIN WILL BE USED BY THE SHERIFFS DEPARTMENT TO SECURE OUR LOADS ON OUR MILITARY TRAILERS WHEN WE PICK UP LESO EQUIPMENT. PRESENTLY WE HAVE TO BORROW CHAIN OFF THE HIGHWAY DEPARTMENT. HAVING OUR OWN CHAIN WILL AVOID US HAVING TO BORROW.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671420903,4010,014669114,"CHAIN ASSEMBLY,SING",EA,6,368.85,A,2017-05-25 00:00:00,CHAIN WILL BE USED BY THE SHERIFFS DEPARTMENT TO SECURE LOADS ON OUR MILITARY TRAILERS WHEN WE PICK UP LESO EQUIPMENT. PRESENTLY WE HAVE TO BORROW CHAIN OFF THE HIGHWAY DEPARTMENT TO SECURE OUR LOADS. WE NEED OUR OWN CHAIN. 
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671431304,8415,015184763,"TRUNKS,GENERAL PURP",PR,30,11.56,A,2017-05-25 00:00:00,TRUNKS WILL BE ISSUED TO DEPUTIES OF THE SHERIFFS DEPARTMENT FOR PHYSICAL FITNESS TRAINING. THIS WILL ALLOW THEM TO HAVE A DEPARTMENT ISSUED PAIR OF TRUNKS TO WEAR INSTEAD OF THEM HAVING TO BUY THEIR OWN.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671492731,2990,015703733,"KIT,SERVICE,ANNUAL",KT,1,570.09,A,2017-05-31 00:00:00,KIT WILL BE USED TO DO YEARLY SERVICE ON OUR MRAP AT THE SHERIFFS DEPARTMENT. THIS WILL SAVE MONEY FOR THE COUNTY IN BEING ABLE TO GET THIS AS A KIT.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671431099,6720,015612935,"CAMERA SYSTEM,DIGITAL",EA,3,100,Q,2017-06-01 00:00:00,CAMERAS  WILL BE USED BY OFFICERS OF THE GREENE COUNTY SHERIFFS DEPT. TO TAKE PHOTOS OF CRIME SCENES. THIS WILL ALLOW THEM TO TAKE A PICTURE OF THE SCENE AND ENTER IT INTO EVIDENCE FOR POSSIBLE PROSECUTION. 
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671472481,8340,010266096,"SHELTER HALF,TENT",EA,1,81.33,A,2017-06-01 00:00:00,TENT WILL BE USED BY THE GREENE COUNTY SHERIFFS DEPT. TO SET UP FOR DISASTERS OR SPECIAL CALL OUTS WHERE OFFICERS NEED TO GET IN OUT OF THE WEATHER. 
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671564435,3740,001913677,"SPRAYER,PESTICIDE,M",EA,1,149.96,A,2017-06-06 00:00:00,SPRAYER WILL BE USED BY THE SHERIFFS DEPARTMENT TO SPRAY WEEDS AND GRASS AROUND OUR BUILDING AND GROUNDS TO MAKE THE AREA LOOK MORE PRESENTABLE TO THE PUBLIC. 
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671533873,2320,DSTRUCK00,TRUCKS AND TRUCK TRACTORS,EA,1,365000,A,2017-06-12 00:00:00,TRUCK WOULD BE USED BY THE GREENE COUNTY SHERIFFS DEPT. FOR CROWD OBSERVATION. WE HAVE MANY EVENTS HERE WITH LARGE CROWDS. THIS WOULD BE USEFUL TO OFFICERS TO GO UP AND OBSERVE THE CROWD FROM A HIGH POSITION AND REPORT BACK. ALSO THIS TRUCK CAN BE USED TO HAUL EQUIPMENT IN A DISASTER. 
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671605765,5440,002271593,STEPLADDER,EA,1,144.93,A,2017-06-13 00:00:00,LADDER WILL BE USED BY THE SHERIFFS DEPARTMENT TO BE PLACED ON THE SWAT TEAM VEHICLE. THIS LADDER WILL ALLOW THE SWAT TEAM TO ACCESS AREAS THEY CAN NOT REACH FROM THE GROUND.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671585388,4210,015456883,FIREMEN'S BOOT,PR,2,212.38,A,2017-06-13 00:00:00,BOOTS WILL BE USED BY THE SHERIFFS DEPARTMENT ARSON INVESTIGATION TEAM TO WEAR DURING THE COURSE OF THEIR INVESTIGATIONS OF AN ARSON. THESE BOOTS WILL PROTECT THEIR FEET WHILE WALKING AROUND IN THE BURNED OUT BUILDINGS.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671585387,7110,DSSAFE000,SAFE,EA,1,200,A,2017-06-13 00:00:00,SAFE WILL BE USED TO STORE EVIDENCE RECIEVED BY OFFICERS OF THE SHERIFFS DEPARTMENT. THIS WILL ALLOW THEM TO STORE THE EVIDENCE AND THEN THE EVIDENCE TECHNICIAN CAN TAKE CUSTODY OF THE ITEMS.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671595622,8465,DSBELT001,INDIVIDUAL BELT,EA,42,19.330000000000002,A,2017-06-13 00:00:00,BELTS WILL BE ISSUED TO SHERIFF DEPUTIES TO KEEP THEIR PANTS UP AND TO ALSO SECURE THEIR DUTY BELTS. THIS BELT WILL HELP HOLD THEIR DUTY BELTS IN PLACE.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671595621,8465,DSBELT001,INDIVIDUAL BELT,EA,11,19.330000000000002,A,2017-06-13 00:00:00,BELTS WILL BE ISSUED TO SHERIFFS DEPUTIES TO HOLD THEIR PANTS UP AND TO ALSO HOLD THEIR DUTY BELTS IN PLACE.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671595618,8465,DSBELT001,INDIVIDUAL BELT,EA,15,19.330000000000002,A,2017-06-13 00:00:00,BELTS WILL BE ISSUED TO SHERIFFS DEPUTIES TO WEAR WITH THEIR UNIFORMS TO HOLD THEIR PANTS UP AND TO ALSO ALLOW FOR ATTACHMENT OF THE DUTY BELT. 
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671564687,5120,008785932,"INTRENCHING TOOL,HAND",EA,1,82.05,A,2017-06-13 00:00:00,TOOL WILL BE PLACED ON THE SHERIFFS DEPT SWAT TEAM VEHICLE FOR THEIR USE TO DIG DIRT TO PLACE EXPLOSIVES IF NEEDED IN A VOLATILE SITUATION
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671564686,4210,007201815,"EXTINGUISHER,FIRE",EA,12,102.09,A,2017-06-13 00:00:00,FIRE EXTINGUISHER WILL BE ISSUED TO DEPUTIES OF THE SHERIFFS DEPT TO CARRY IN THEIR PATROL VEHICLES. THIS WAY THEY CAN EXTINGUISH ANY FIRE THAT IS STILL SMALL THAT THEY COME UPON IN THE COURSE OF THEIR DUTIES.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671564685,4020,002312572,"ROPE,FIBROUS",CL,1,384.39,A,2017-06-13 00:00:00,ROPE WILL BE USED BY THE SHERIFFS DEPT TO TIE ITEMS DOWN ON OUR TRUCKS SO THAT IT WILL NOT FALL OFF. ALSO THIS ROPE WILL BE USED BY OUR SWAT TEAM TO SET UP REPELLING SYSTEMS.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671585143,6670,013814455,"SCALE,WEIGHING",EA,5,1787.1000000000001,A,2017-06-13 00:00:00,SCALES WILL BE USED BY THE SHERIFFS DEPARTMENT FOR COMMERCIAL VEHICLE ENFORCEMENT. WE WILL USE THESE SCALES TO WEIGH TRUCKS TO SEE IF THEY ARE VIOLATING THE OVERWEIGHT LIMITS OF OUR ROADWAYS.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671554263,7025,DSMONIT08,"MONITOR, COMPUTER",EA,5,150,A,2017-06-13 00:00:00,COMPUTER MONITORS WILL BE USED TO REPLACE THOSE WHICH GO BAD AT THE SHERIFFS DEPARTMENT. COMPUTERS ARE USED IN MANY AREAS OF THE DEPARMENT AND MONTORS GO OUT FREQUENTLY DUE TO HEAVY USE.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671554262,7310,014520937,STOVE KIT SURVIVAL,KT,50,176.28,A,2017-06-13 00:00:00,STOVE WILL BE ISSUED TO DEPUTIES OF THE SHERIFFS DEPARTMENT FOR DISASTER RESPONSE. THIS WILL ALLOW THEM TO STAY WARM AND COOK THEIR FOOD WHEN THEY HAVE NO POWER.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671554261,4910,007728087,"TOOL SET,TIRE REMOV",EA,1,734.02,A,2017-06-13 00:00:00,TOOLS WILL BE USED BY THE SHERIFFS DEPARTMENT FLEET MAINTANCE DIVISION TO REMOVE TIRES FROM THE RIM. WE PRESENTLY DONT HAVE TOOLS TO DO BIGGER TRUCK TIRES AND HAVING THIS SET WILL HELP THEM BREAK THEM LOOSE AND REMOVE THEM.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671605769,8105,DSBAG0001,BAGS AND SACKS,EA,4,61.410000000000004,A,2017-06-13 00:00:00,BAGS WILL BE ISSUED TO OFFICERS OF THE SHERIFFS DEPARTMENT SWAT TEAM TO CARRY THEIR GEAR IN. THIS WILL ALLOW THEM TO HAVE IT AVAILABLE IN A PACKAGE THAT THEY CAN GET TO QUICKLY
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671605768,8105,DSBAG0001,BAGS AND SACKS,EA,4,61.410000000000004,A,2017-06-13 00:00:00,BAGS WILL BE ISSUED TO OFFICERS OF THE SHERIFFS DEPARTMENT SWAT TEAM TO CARRY THEIR GEAR IN. THIS WILL ALLOW THEM EASY ACCESS TO THEIR GEAR QUICKLY IN THE TIME OF NEED.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671534054,2310,DSBUS0000,BUS,EA,1,69133,A,2017-06-15 00:00:00,BUS WILL BE USED BY THE SHERIFFS DEPARTMENT TO HELP EVACUATE PEOPLE IN THE EVENT OF A DISASTER. WE WILL ALSO USE THIS BUS TO REPLACE AN OLDER ONE WHICH HAS RUSTED OUT. THIS BUS WILL ALSO CARRY OFFICERS AND EQUIPMENT TO ASSIGNMENTS WHEN NEEDED.
TN,GREENE COUNTY SHERIFF'S DEPT,2YTET671646347,2320,011275077,"TRUCK,CARGO",EA,1,14141,A,2017-06-27 00:00:00,TRUCK WILL BE USED BY THE SHERIFFS DEPARTMENT ANIMAL CONTROL. TRUCK WILL BE USED BY THE OFFICERS TO COMPLETE THEIR ANIMAL CONTROL DUTIES AS WELL AS TO ENFORCE OTHER LAWS WHILE THEY ARE ON DUTY.
TN,HAMBLEN COUNTY SHERIFF'S OFFICE,2YTEZ971513324,1940,DSBOAT000,SMALL CRAFT BOAT,EA,1,9100,A,2017-06-07 00:00:00,"ITEM IS BEING REQUESTED TO AID IN SEARCH AND RESCUE, AND LAW ENFORCEMENT ACTIVITIES ON WATER WAYS SURROUNDING OUR JURISDICTION. ITEM WOULD BE USED TO PRESERVE LIFE AND PROVIDE SECURITY TO THE COMMUNITY. "
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H70936633,2330,DSTRAILE1,TRAILER,EA,1,10000,A,2017-04-14 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF THIS TRAILER FOR OUR OFFICERS TO USE TRANSPORTING THEIR ATV'S WHEN THEY ARE ERADICATING MARIJUANA OR DURING SEARCH AND RESCUE MISSIONS. 
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H70978052,8145,014423336,SHIPPING AND STORAG,EA,1,4975,A,2017-04-24 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF OF THIS CONTAINER FOR OUR OFFICERS TO USE STORING THEIR EQUIPMENT AND EVIDENCE.
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H70978053,8150,014886545,"CONTAINER,FREIGHT,G",EA,1,5850.4400000000005,A,2017-04-24 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF THIS CONTAINER FOR OUR OFFICERS TO USE STORING THEIR EQUIPMENT AND EVIDENCE.
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71039844,3810,011444885,"CRANE,TRUCK MOUNTED",EA,1,57887,A,2017-05-05 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF THIS EQUIPMENT FOR OUR OFFICERS TO USE LOADING THEIR CONTAINERS WITH EQUIPMENT ON TRAILERS. ALSO THE OFFICERS CAN USE THIS FOR REMOVING HEAVY DEBRIS DURING SEARCH AND RESCUE MISSIONS AFTER SEVERE STORMS AND TORNADOES. 
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71389674,2320,011275077,"TRUCK,CARGO",EA,1,14141,A,2017-05-22 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF THIS VEHICLE FOR OUR OFFICERS TO USE DURING MARIJUANA ERADICATING MISSIONS AND SEARCH AND RESCUE MISSIONS. THIS VEHICLE WOULD BE A GREAT ASSET TO THE OFFICERS FOR USE IN OUR VERY RURAL AREA.
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71399949,2320,012725029,TRUCK TRACTOR,EA,1,98101,A,2017-05-25 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF OF THIS VEHICLE TO PULL A TRAILER SO OUR OFFICERS CAN TRANSPORT THEIR CONTAINER OF TRAINING EQUIPMENT BACK AND FORTH FROM THEIR TRAINING AREA. THIS WOULD SAVE TIME THAT COULD BE USED FOR MORE TRAINING. ALSO THEY CAN USE THE VEHICLE TO MOVE THEIR FORKLIFT OR SMALL CRANE WHEN NEEDED AT THE TRAINING AREA OR AFTER ANY WEATHER DISASTERS IN THEIR AREA.
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71338161,3805,DSEARTHMO,EARTH MOVING AND EXCAVATING EQUIPMENT,EA,1,64030.26,A,2017-05-31 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF THIS EQUIPMENT FOR OUR OFFICERS TO USE AT THEIR TRAINING AREA AND FIREARMS RANGE FOR BURYING POWER CABLES FOR THEIR MOVING TARGETS AND LIGHTING IN THE AREA.  THIS WOULD BE MUCH SAFER THAN HAVING CABLES STRUNG IN THE AIR. 
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71431009,4240,015545699,"GOGGLES,BALLISTIC",KT,25,51.4,A,2017-06-01 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF THIS EQUIPMENT FOR OUR OFFICERS TO USE DURING FIREARMS TRAINING AND BREACHING TRAINING. THESE WILL BE A GREAT SAFETY TOOL FOR OUR OFFICERS TO USE FOR THEIR EYE PROTECTION.
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71585218,5120,008785932,"INTRENCHING TOOL,HAND",EA,25,82.05,A,2017-06-13 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF THESE ITEMS FOR OUR OFFICERS TO USE AT CRIME SCENES AND DURING SEARCH AND RESCUE MISSIONS. 
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71585125,8465,015250577,FIGHTING LOAD CARRI,EA,20,43.52,A,2017-06-13 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF THESE VESTS FOR OUR OFFICERS TO USE CARING THEIR EQUIPMENT FOR SEARCH AND RESCUE MISSIONS AND ACTIVE SHOOTER SITUATIONS. THESE WOULD BE A GREAT ASSET FOR THE OFFICERS SO THEY WOULD HAVE THEIR EQUIPMENT ON ONE VEST. 
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71585123,8465,015248407,"CARRIER, ENTRENCHING",EA,25,19.8,A,2017-06-13 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF THIS EQUIPMENT FOR OUR OFFICERS TO USE ON THEIR BALLISTIC VESTS TO STORE THEIR ENTRENCHING TOOLS. 
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71585121,8465,015250606,"POUCH,M4 TWO MAG",EA,25,4.7700000000000005,A,2017-06-13 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF THESE POUCHES FOR OUR OFFICERS TO USE ON THEIR BALLISTIC VESTS TO PUT THEIR CLIPS FOR THEIR RIFLES IN . 
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71729065,1095,015432189,"FIRING DEVICE,NON-LETHAL",EA,1,959,D,2017-06-28 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE I N NEED OF THIS EQUIPMENT FOR OUR OFFICERS TO USE WHEN MAKING AN ARREST AND THE SUSPECT IS RESISTING. THIS WOULD HELP KEEP OUR OFFICERS FROM POSSIBLY BEING INJURED WHEN THE SUSPECT IS RESISTING. 
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71729062,1095,015432189,"FIRING DEVICE,NON-LETHAL",EA,1,959,D,2017-06-28 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE I N NEED OF THIS EQUIPMENT FOR OUR OFFICERS TO USE WHEN MAKING AN ARREST AND THE SUSPECT IS RESISTING. THIS WOULD HELP KEEP OUR OFFICERS FROM POSSIBLY BEING INJURED WHEN THE SUSPECT IS RESISTING. 
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71729056,1095,015432189,"FIRING DEVICE,NON-LETHAL",EA,1,959,D,2017-06-28 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE I N NEED OF THIS EQUIPMENT FOR OUR OFFICERS TO USE WHEN MAKING AN ARREST AND THE SUSPECT IS RESISTING. THIS WOULD HELP KEEP OUR OFFICERS FROM POSSIBLY BEING INJURED WHEN THE SUSPECT IS RESISTING. 
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71729051,1095,015432189,"FIRING DEVICE,NON-LETHAL",EA,1,959,D,2017-06-28 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE I N NEED OF THIS EQUIPMENT FOR OUR OFFICERS TO USE WHEN MAKING AN ARREST AND THE SUSPECT IS RESISTING. THIS WOULD HELP KEEP OUR OFFICERS FROM POSSIBLY BEING INJURED WHEN THE SUSPECT IS RESISTING. 
TN,HARDIN COUNTY SHERIFF'S DEPT,2YTE4H71687900,2320,013544529,"TRUCK,DUMP",EA,1,141557,A,2017-06-28 00:00:00,WE ARE A SHERIFF DEPT WITH A LIMITED BUDGET. WE ARE IN NEED OF THIS VEHICLE FOR OUR OFFICERS TO USE HAULING GRAVEL AND DIRT TO THEIR TRAINING AREA TO BUILD ROADS. ALSO THE OFFICERS CAN USE THE VEHICLE FOR HAULING DEBRIS FROM ROADWAYS AFTER SEVERE WEATHER IN THEIR COMMUNITY TO HELP WITH RESPONSE TIME FOR CALLS FOR ASSISTANCE.
TN,HENDERSONVILLE POLICE DEPT,2YTFAR70895528,8465,015247263,WAIST PACK,EA,25,15.450000000000001,A,2017-04-12 00:00:00,LE AGENCY REQUESTING THIS ITEM FOR STORAGE AND TRANSPORT OF SMALLER ITEMS BY SWAT OFFICERS
TN,HENRY COUNTY SHERIFF DEPT          ,2YTFBD71492676,3805,010851517,"LOADER,SCOOP TYPE",EA,1,172320,A,2017-06-07 00:00:00,THIS LOADER WITH THE FORK ATTACHMENT WILL BE USED TO MOVE VEHICLES IN THE IMPOUND LOT AND SEIZURE LOT. THE BUCKET ATTACHMENT WILL BE USED AT THE SHERIFFS OFFICE FIRING RANGE FOR MAINTAINING THE RANGE AND THE RURAL TRAINING SITE. THIS UNIT WILL BE USED BY SHERIFFS DEPUTIES FOR OFFICIAL SHERIFFS OFFICE PROPERTY AND BUSINESS.
TN,HENRY COUNTY SHERIFF DEPT          ,2YTFBD71502884,3805,011504814,"LOADER,SCOOP TYPE",EA,1,58890,A,2017-06-14 00:00:00,"THIS MACHINE WILL BE USED BY SHERIFFS DEPUTIES DURING STORM DAMAGE CLEAN UP, TO CLEAR ROADS FOR EMERGENCY VEHICLES. "
TN,HENRY POLICE DEPT,2YTFBJ70946739,2320,DSPICKUP0,PICKUP,EA,1,30000,A,2017-04-18 00:00:00,THIS DEPT IS NEED OF THIS VEHICLE. IT WILL BE USED TO PULL OUR TRAILER WITH SAFETY CONES FOR CHECK POINTS AND ALSO WILL BE USED DURING THE WINTER MONTHS FOR PATROL.
TN,HENRY POLICE DEPT,2YTFBJ71008444,2320,DSTRUCK00,TRUCKS AND TRUCK TRACTORS,EA,1,105816,A,2017-04-28 00:00:00,THIS DEPT. IS NEED OF THIS TRUCK. THE TRUCK WE HAVE IS TO BIG AND CAN NOT GET A TRAILER FOR IT TO HAUL OUR EQUIPMENT ON. THIS WILL HELP US A GREAT DEAL SO WE CAN MOVE AND PICK UP EQUIPMENT THAT WE REQUESTED. THANKS
TN,HENRY POLICE DEPT,2YTFBJ71163114,3750,DSLAWNRID,"LAWN MOWER, RIDING",EA,1,7500,A,2017-05-02 00:00:00,"THIS POLICE DEPT IS NEED OF THIS MOWER. IT WILL BE USED BY THE POLICE DEPT. TO MAINTAINED THE IMPOUND LOT, POLICE DEPT, AND FIRING RANGE ONCE BULT."
TN,HENRY POLICE DEPT,2YTFBJ71163116,3750,DSLAWNRID,"LAWN MOWER, RIDING",EA,1,7500,A,2017-05-02 00:00:00,"THIS DEPT IS NEED OF THIS MOWER. IT WILL B E USED BY THE POLICE DEPT. FOR THE UP KEEP OF THE IMPOUND LOT, POLICE DEPT. AND THE FIRING RANGE ONCE DONE."
TN,HOHENWALD POLICE DEPT,2YTFGB71152775,2320,013554332,TRUCK TRACTOR,EA,1,142132,A,2017-05-08 00:00:00,WE ARE A SMALL 15 MAN DEPARTMENT. THIS VEHICLE WILL BE USED TO TRANSPORT HEAVY EQUIPMENT TO OUR FIRING RANGE FOR BUILDING AND UP KEEP OF THE RANGE.
TN,HOLLOW ROCK POLICE DEPT,2YTFG571441759,6115,013199032,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUN",EA,2,17730,A,2017-06-13 00:00:00,THIS ITEM WOULD BE USED BY OUR POLICE OFFICERS IN A NATURAL DISASTER SCENARIO TO SUPPLY POWER TO AN INCIDENT COMMAND POST WHICH WOULD RUN EMERGENCY RADIO COMMUNICATIONS AND FURTHER SERVE AS AN ARE TO TRIAGE INJURED PERSONS.
TN,HOLLOW ROCK POLICE DEPT,2YTFG571441755,2320,013601898,"TRUCK,CARGO",EA,1,115639,A,2017-06-13 00:00:00,"THIS VEHICLE WILL BE USED TO HAUL MARIJUANA PLANTS FROM ILLICIT MARIJUANA GROWING OPERATIONS TO THE POLICE DEPARTMENT FOR PROPER PROCESSING OF EVIDENCE AND DISPOSAL ACCORDING TO LAW.  CURRENTLY, WE DON'T HAVE SUCH A VEHICLE SUITABLE FOR THIS PURPOSE."
TN,HOLLOW ROCK POLICE DEPT,2YTFG571462166,4910,002897233,"JACK,DOLLY TYPE,HYDRAULIC",EA,1,2188,A,2017-06-13 00:00:00,THIS ITEM WILL BE USED IN THE MAINTENANCE OF OUR PATROL CARS FOR OUR POLICE DEPARTMENT. CURRENTLY WE DO NOT HAVE A JACK.  
TN,HOLLOW ROCK POLICE DEPT,2YTFG571564709,7110,DSCABINE5,"CABINET, OFFICE",EA,4,100,A,2017-06-19 00:00:00,"THESE CABINETS WILL BE USED TO STORE AND ORGANIZE EVIDENCE IN OUR POLICE DEPARTMENT'S EVIDENCE ROOM. CURRENTLY, WE DO NOT HAVE ANY CABINETS TO STORE EVIDENCE IN.  "
TN,HOLLOW ROCK POLICE DEPT,2YTFG571564696,2320,015434760,"TRUCK,UTILITY",EA,1,13343,A,2017-06-19 00:00:00,THIS VEHICLE WILL BE USED BY OUR OFFICERS IN NATURAL DISASTER SCENARIOS TO TRANSPORT EMERGENCY EXTRACTION EQUIPMENT AS WELL AS TRANSPORTING ILLICIT NARCOTICS FOR DISPOSAL. THIS VEHICLE WILL ALSO BE USED IN TRAFFIC STOP TRAINING AND SAFETY SCENARIOS FOR OUR OFFICERS.    
