Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Demil Code,Date Requested,Justification,Reason Cancelled
SYSTEM,1200612,NM,ALBUQUERQUE POLICE DEPT,1240,014111265,"SIGHT,REFLEX",EA,4,331,D,2015-08-03 11:29:15,SIGHTS WOULD BE MOUNTED ON THE ALBUQUERQUE POLICE DEPARTMENTS OWNED RIFLES AND ISSUED TO FULL TIME CERTIFIED POLICE OFFICERS.,\nSales Order #: 2022535309\nRTD Screening Code: DOD
SYSTEM,1851611,NM,ALBUQUERQUE POLICE DEPT,1240,014111265,"SIGHT,REFLEX",EA,10,336,D,2017-05-11 16:10:38,REFLEX SIGHTS WOULD BE MOUNTED ON ALBUQUERQUE POLICE DEPARTMENT OWNED URBAN RIFLES AND BE ISSUED TO CERTIFIED FULL TIME POLICE OFFICERS WORKING FOR THE ALBUQUERQUE POLICE DEPARTMENT,Requested DTID is no longer in the inventory.
SYSTEM,1821457,NM,ALBUQUERQUE POLICE DEPT,5855,012280939,NIGHT VISION GOGGLE,EA,6,6000,F,2017-04-04 11:36:46,THE NIGHT VISION GOOGLE'S WOULD BE USED BY THE ALBUQUERQUE POLICE DEPARTMENTS SPECIAL WEAPONS AND TACTICS UNIT AND ALSO BY THE DEPARTMENTS OPEN SPACE UNIT FOR ACTIVATION CALL OUTS.,Requested DTID is no longer in the inventory.
SYSTEM,1866909,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1818301,NM,BERNALILLO COUNTY SHERIFF DEPT,2350,015750646,UNMANNED VEHICLE,EA,1,187312,Q,2017-03-31 17:18:32,BERNALILLO COUNTY SHERIFF'S DEPARTMENT WOULD LIKE TO REQUEST THIS ITEMS TO ASSIST THE DEPARTMENT'S SWAT TEAM AND ALSO WOULD BE USED DURING DISASTERS TO ASSIST OFFICERS IN SEARCHING FOR TRAPPED INDIVIDUALS.,Requested DTID is no longer in the inventory.
SYSTEM,1392930,NM,BERNALILLO COUNTY SHERIFF DEPT,3439,010679299,"TORCH KIT,SOLDERING",EA,1,172.32,A,2015-12-15 12:35:05,THIS WILL BE USED BY THE SHERIFF DEPARTMENT AIRCRAFT SECTION TO ASSIST IN REPAIRS AND MAINTENANCE OF THE HUEY HELICOPTER,\nSales Order #: 2032426724\nRTD Screening Code: DOD
SYSTEM,1749741,NM,BERNALILLO COUNTY SHERIFF DEPT,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9699,A,2016-12-13 19:20:54,"THESE WILL BE USED BY THE BERNALILLO COUNTY SHERIFF'S DEPARTMENT. THESE WILL BE USED ABY DEPUTIES DURING OFF ROAD OPERATIONS WHICH INCLUDE SEARCH AND RESCUE OPERATIONS, DRUG ERADICATION, SEARCH FOR SUSPECTS IN THE DESERT AND FOR PATROL DURING SPECIAL EVENTS ",\nSales Order #: 2060619531\nRTD Screening Code: DOD
SYSTEM,1866921,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1866920,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1866919,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1883934,NM,BERNALILLO COUNTY SHERIFF DEPT,3930,DSWHSETRA,"WAREHOUSE TRUCKS AND TRACTORS, SELF-PROP",EA,1,54700,A,2017-06-26 11:53:18,THE BERNALILLO COUNTY SHERIFF OFFICE WOULD LIKE TO REQUEST THIS ITEM TO ASSIST THE DEPARTMENT'S AIRCRAFT SECTION ON THE REPAIRS AND MAINTENANCE OF THE AGENCY HUEY HELICOPTER.,Requested DTID is no longer in the inventory.
SYSTEM,1866913,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1866910,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1866911,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1866912,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1871930,NM,BERNALILLO COUNTY SHERIFF DEPT,2330,DSTRAILE1,TRAILER,EA,1,10000,A,2017-06-12 09:45:27,THE BERNALILLO COUNTY SHERIFF'S OFFICE WOULD LIKE TO REQUEST THIS TRAILER AND IT WILL BE USED AS A MOBILE COMMAND POST. THE TRAILER WILL BE DEPLOYED DURING NATURAL DISASTERS AND DURING OPERATIONS INVOLVING THE HELICOPTER DURING SEARCH AND RESCUE OPERATIONS.,Requested DTID is no longer in the inventory.
SYSTEM,1866914,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1866915,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1866916,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1866917,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1866918,NM,BERNALILLO COUNTY SHERIFF DEPT,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-06-02 18:18:35,"THE BERNALILLO COUNTY SHERIFF DEPARTMENT IS REQUESTING THIS ITEM TO ASSIST OFFICERS WITH THE SWAT TEAM AND OFFICERS ON PATROL DURING SITUATIONS WHERE A WEAPON MAYBE USED. THE SITUATIONS THESE OFFICERS RESPOND TO ARE ARMED INDIVIDUALS, BARRICADED SUSPECTS ETC.",Requested DTID is no longer in the inventory.
SYSTEM,1870849,NM,BERNALILLO COUNTY SHERIFF DEPT,3805,DSEARTHMO,EARTH MOVING AND EXCAVATING EQUIPMENT,EA,1,15269,A,2017-06-08 16:21:54,THIS EQUIPMENT WILL ASSIST THE BERNALILLO COUNTY SHERIFF'S COUNTY AT THE WEAPONS QUALIFICATION RANGE AND ALSO WITH THE DEPARTMENT AIRCRAFT SECTION WHEN THERE IS A NEED TO CLEAR AN AREA FOR A HELICOPTER LANDING AREA DURING SEARCH AND RESCUE OPERATIONS.,Requested DTID is no longer in the inventory.
SYSTEM,1870093,NM,CIBOLA COUNTY SHERIFFS OFFICE,6515,DSMEDSUPB,MEDICAL SUPPLIES,BX,10,20,A,2017-06-07 15:11:05,"LE NEED LARGE OR EXTRA LARGE GLOVES FOR DEPUTIES AT ACCIDENTS AND OR DEALING WITH BLOOD, COUNTY 4500 SQUARE MILES.",Requested DTID is no longer in the inventory.
SYSTEM,1880655,NM,CIBOLA COUNTY SHERIFFS OFFICE,6545,015382071,"CASE,FIRST AID KIT",EA,40,24.73,A,2017-06-21 19:29:02,LE NEED FIRST AID KITS FOR SMALL SHERIFFS DEPARTMENT WITH 4500 SQUARE MILES TO COVER 20 OFFICERS,Requested DTID is no longer in the inventory.
SYSTEM,1828681,NM,CIBOLA COUNTY SHERIFFS OFFICE,6545,015392732,"FIRST AID KIT,INDIV",KT,30,372.87,A,2017-04-13 16:27:21,SMALL SHERIFFS DEPARTMENT 4500 SQUARE MILES HIGH RISK CALLS TO INCLUDE MEDICAL CALLS OFTEN WAITING FOR SOME TIME FOR MEDICAL HELP TO ARRIVE.,Requested DTID is no longer in the inventory.
SYSTEM,1414182,NM,CIBOLA COUNTY SHERIFFS OFFICE,5140,DSTOOLBOX,TOOLBOX,EA,20,25,A,2016-01-08 17:27:14,LE FOR USE IN PATROL CARS TO CARRY TOOLS OR OTHER EQUIPMENT.,\nSales Order #: 2033825674\nRTD Screening Code: DOD
SYSTEM,1856183,NM,CIBOLA COUNTY SHERIFFS OFFICE,6545,015286546,"FIRST AID KIT,INDIV",EA,40,222.79,A,2017-05-17 15:24:53,RURAL LAW ENFORCEMENT 4500 SQUARE MILES WITH 18 DEPUTIES WORKING REMOTE AREAS ALONE IN SOME CASES. ,Requested DTID is no longer in the inventory.
SYSTEM,1859227,NM,CIBOLA COUNTY SHERIFFS OFFICE,6545,015300929,"FIRST AID KIT,UNIVE",KT,45,109.29,A,2017-05-22 15:48:35,LAW ENFORCEMENT LESO 1033 PROGRAM 4500 SQUARE MILES 18 DEPUTIES.,Requested DTID is no longer in the inventory.
SYSTEM,1870087,NM,CIBOLA COUNTY SHERIFFS OFFICE,6545,015286546,"FIRST AID KIT,INDIV",EA,50,222.79,A,2017-06-07 15:03:42,LE SMALL SHERIFFS OFFICE 4800 SQUARE MILES NEEDED FOR ACCIDENTS AND INJURIES FOURTH REQUEST!,Requested DTID is no longer in the inventory.
SYSTEM,1450882,NM,COLFAX COUNTY SHERIFFS OFFICE,6115,015651576,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUN",EA,1,20415,A,2016-02-15 17:28:29,"DUE TO THE REMOTE NATURE OF OUR COUNTY, MOBILE COMMAND AND SUPPORT EQUIPMENT WOULD ENHANCE OUR ABILITY TO OPERATE FOR LONGER PERIODS IN AN AREA AND CREATE A SUSTAINED PRESENCE TO ENSURE A SUCCESSFUL RESCUE OR CONTAINMENT OF LAW ENFORCEMENT EVENT",\nSales Order #: 2036631061\nRTD Screening Code: DOD
SYSTEM,1818892,NM,HARDING COUNTY SHERIFF OFFICE,2420,DSTRACTO1,"TRACTORS, WHEELED",EA,1,13313,A,2017-04-02 12:08:48,THIS TRACTOR WILL BE USED TO PULL MOWER AROUND THE SHOOTING RANGE TO HELP MAINTAIN THE GRASS AND WEEDS BY LAW ENFORCEMENT PERSONAL ,Requested DTID is no longer in the inventory.
SYSTEM,1814041,NM,HARDING COUNTY SHERIFF OFFICE,8415,015386695,"TROUSERS,EXTREME CO",EA,60,106.44,A,2017-03-27 17:43:01,"TO BE USED BY OFFICERS DURING COLD WEATHER WHILE CONDUCTING ROAD BLOCKS, FIELD OPERATIONS, SEARDCH AND RESCUE ETC.  ",Requested DTID is no longer in the inventory.
SYSTEM,1814047,NM,HARDING COUNTY SHERIFF OFFICE,5120,002241390,CROWBAR,EA,9,45.72,A,2017-03-27 17:43:01,TO BE USED BY OFFICERS (NARCOTICS AND WARRANT ROUND UP) WHILE TRYING TO MAKE ENTRY TO RESIDENCE DURING SEARCH WARRANT SERVICE. ,Requested DTID is no longer in the inventory.
SYSTEM,1814048,NM,HARDING COUNTY SHERIFF OFFICE,8465,DSINDEQU0,INDIVIDUAL EQUIPMENT,EA,57,10,A,2017-03-27 17:43:01,"TO BE USED BY SHERIFF OFFICERS TO CARRY WATER AND KEEP HYDRATED DURING WORK AND TRAINING EXERCISE_x000D_
",Requested DTID is no longer in the inventory.
SYSTEM,1861582,NM,HARDING COUNTY SHERIFF OFFICE,5340,016214619,"CASTER,RIGID",EA,18,94.55,A,2017-05-24 22:37:18,RIGID CASTERS WILL BE USED BY DEPUTIE FOR BUILDING WORK TABLES AND STORAGE ORGANIZERS FOR EASY MANEUVERABILITY IN SHOP AREA.,Requested DTID is no longer in the inventory.
SYSTEM,1818492,NM,HARDING COUNTY SHERIFF OFFICE,2610,015121944,"TIRE,PNEUMATIC,VEHI",EA,4,584.41,A,2017-03-31 22:21:28,TO REPLACE EXISTING TIRES ON MOBILE COMMAND TRAILER USE BY OFFICERS OUT IN THE FIELD. THE TIRES THAT ARE ON THE COMMAND TRAILER ARE NEEDING TO BE REPLACED AND DUE TO BUDGET CUTS THE SHERIFFS OFFICE CANNOT AFFORD TO BUY NEW TIRES.  ,Requested DTID is no longer in the inventory.
SYSTEM,1813585,NM,HARDING COUNTY SHERIFF OFFICE,2610,015121944,"TIRE,PNEUMATIC,VEHI",EA,4,584.41,A,2017-03-27 11:08:52,TO BE USED ON MOBILE COMMAND TRAILERS. WILL REPLACE THE CURRENT WORN OUT TIRES SO OFFICERS CAN HAUL TRAILERS TO DIFFERENT AREAS IN THE COUNTY SAFELY.,Requested DTID is no longer in the inventory.
SYSTEM,1813583,NM,HARDING COUNTY SHERIFF OFFICE,3920,DSPALLETJ,PALLET JACK,EA,1,7176,A,2017-03-27 11:08:52,TO BE USED BY LAW ENFORCEMENT OFFICERS TO LOAD AND UNLOAD SUPPLIES FROM STORAGE TRAILERS. TO BE USED IN SHOP LOADING AND UNLOADING OIL DRUMS (50 GALLON DRUMS OF OIL).  ,Requested DTID is no longer in the inventory.
SYSTEM,1861583,NM,HARDING COUNTY SHERIFF OFFICE,8145,013163296,SHIPPING AND STORAG,EA,1,6896.49,A,2017-05-24 22:37:18,SHIPPING CONTAINER WILL BE USED FOR STORAGE OF DEPUTY ISSUED ATV'S TO PROTECT FROM THE ELEMENTS. ,Requested DTID is no longer in the inventory.
SYSTEM,1652177,NM,JICARILLA APACHE POLICE DEPARTMENT,2320,DSTRUCKDC,"TRUCKS AND TRUCK TRACTORS, DEMIL C",EA,1,3400000,C,2016-08-29 16:01:15,DEPARTMENT AND OFFICERS WILL UTILIZE THIS VEHICLE TO ASSIST IN PRIORITY RESCUE OPERATIONS AND TRANSPORT EACH OTHER TO DANGEROUS LOCATIONS WHERE SAFETY AND LIVES ARE AT RISK.,\nSales Order #: 2052560396\nRTD Screening Code: DOD
SYSTEM,1652176,NM,JICARILLA APACHE POLICE DEPARTMENT,2320,DSTRUCKDC,"TRUCKS AND TRUCK TRACTORS, DEMIL C",EA,1,3400000,C,2016-08-29 16:01:15,DEPARTMENT AND OFFICERS WILL UTILIZE THIS VEHICLE TO ASSIST IN PRIORITY RESCUE OPERATIONS AND TRANSPORT EACH OTHER TO DANGEROUS LOCATIONS WHERE SAFETY AND LIVES ARE AT RISK.,\nSales Order #: 2052511347\nRTD Screening Code: DOD
SYSTEM,1242155,NM,LEA COUNTY SHERIFF OFFICE,5975,015509006,"CHASSIS,ELECTRICAL-ELECTRONIC EQUIPMENT",EA,1,62053.880000000005,C,2015-09-09 11:45:22,FOR USE TO HELP EXPAND TECHNOLOGY FOR THE DEPARTMENT.  EXPAND USE OF VOIP AND VIDEO TO NAME TWO.,\nSales Order #: 2025568063\nRTD Screening Code: DOD
SYSTEM,1881236,NM,LOS ALAMOS POLICE DEPARTMENT,2330,DSTRAILE1,TRAILER,EA,1,10000,A,2017-06-22 12:01:54,THE TRAILER WILL BE USED BY THE LOS ALAMOS POLICE DEPARTMENT AND USED AS A MOBILE COMMAND TRAILER TO SUPPORT THE NEWLY FORMED TACTICAL TEAM FROM THE DEPARTMENT. THE TEAM WILL RESPOND TO INCIDENTS REQUIRING SPECIALIZED TRAINING TO STOP THE INCIDENT.,Requested DTID is no longer in the inventory.
SYSTEM,1866324,NM,LOS ALAMOS POLICE DEPARTMENT,2330,DSTRAILE1,TRAILER,EA,1,7000,A,2017-06-01 17:56:16,THE LOS ALAMOS POLICE DEPARTMENT IS REQUESTING THIS TRAILER TO ASSIST THE AGENCY WITH STORING AND RELOCATING IT'S ATV'S FOR SPECIAL EVENTS AND FOR SEARCH AND RESCUE OPERATIONS. THE CURRENT ATV'S DO NOT HAVE A TRAILER TO HAUL THEM ON AND THIS WILL HELP WITH TRANSPORT.,Requested DTID is no longer in the inventory.
SYSTEM,1884048,NM,MORIARTY POLICE DE,3930,DSWHSETRA,"WAREHOUSE TRUCKS AND TRACTORS, SELF-PROP",EA,1,54700,A,2017-06-26 14:37:04,"MORIARTY PD WILL UTILIZE THIS EQUIPMENT TO INVESTIGATE AND PHOTOGRAPH TRAFFIC ACCIDENTS AND CRIME SCENES, FROM AN ELEVATED VANTAGE POINT.  ",Requested DTID is no longer in the inventory.
SYSTEM,1875718,NM,MORIARTY POLICE DE,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,40063,A,2017-06-15 18:34:00,MORIARTY PD WILL USE THIS VEHICLE TO PROMOTE DRUG AND ALCOHOL AWARENESS ACTIVITIES FOR YOUTH IN THE COMMUNITY. ,Requested DTID is no longer in the inventory.
SYSTEM,1875717,NM,MORIARTY POLICE DE,6115,014619335,"GENERATOR SET,DIESEL ENGINE",EA,2,26705.2,A,2017-06-15 18:34:00,MORIARTY PD WILL USE ONE GENERATOR AS A BACKUP POWER SOURCE TO RUN THE RADIO COMMUNICATIONS REPEATER.  THE OTHER WILL BE USED AS A BACKUP POWER SOURCE TO RUN THE POLICE DEPARTMENT IN THE CASE OF A POWER OUTAGE. ,Requested DTID is no longer in the inventory.
SYSTEM,1877917,NM,MORIARTY POLICE DE,2320,DSTRUCK00,TRUCKS AND TRUCK TRACTORS,EA,1,154500,A,2017-06-19 16:30:34,MORIARTY PD WILL UTILIZE THIS UNIT TO HAUL WATER IN CIVIL EMERGENCIES. ,Requested DTID is no longer in the inventory.
SYSTEM,1873733,NM,MORIARTY POLICE DE,4210,DSFFEQUIP,FIRE FIGHTING EQUIPMENT,EA,1,35000,A,2017-06-13 22:16:10,"MORIARTY PD WILL UTILIZE THIS TRAILER TO WATER THE ACCESS ROAD TO THE SHOOTING RANGE, TO PROVIDE DUST CONTROL, AS WELL AS STRUCTURE PROTECTION ON THAT PROPERTY. ",Requested DTID is no longer in the inventory.
SYSTEM,1881206,NM,MORIARTY POLICE DE,2320,000064066,"TRUCK,SERVICING PLATFORM",EA,1,110751,A,2017-06-22 11:28:22,"MORIARTY PD WILL UTILIZE THIS VEHICLE FOR PHOTOGRAPHIC DOCUMENTATION OF CRIME SCENES AND TRAFFIC CRASHES, WHERE THE OVERALL ELEVATED VIEW OF THE SCENE IS REQUIRED FOR DOCUMENTATION PURPOSES.  ",Requested DTID is no longer in the inventory.
SYSTEM,1741275,NM,NM STATE POLICE,8145,014653621,SHIPPING AND STORAG,EA,1,11736.44,A,2016-12-02 16:39:38,THIS WILL BE USED BY OUR TACTICAL SWAT UNIT AND FIELD OFFICERS FOR STORAGE AT THE RANGE FOR GEAR AND AMMO.  ,\nSales Order #: 2059930763\nRTD Screening Code: DOD
SYSTEM,1810688,NM,PUEBLO OF LAGUNA PUBLIC SAFETY DEPT,2330,DSTRAILE1,TRAILER,EA,1,3000,A,2017-03-24 10:49:34,"LAGUNA DPS WOULD LIKE TO REQUEST THIS ITEM. THE TRAILER WILL HELP THE LAW ENFORCEMENT PROGRAM WITH TRANSPORTING ATV'S, EQUIPMENT, AND ITEMS TO BE USED AT DWI ROADBLOCKS.",\nSales Order #: 2067971484\nRTD Screening Code: DOD
SYSTEM,1221528,NM,SAN MIGUEL COUNTY SHERIFF OFFICE,2320,015436922,"TRUCK,CARRYALL",EA,1,25700,A,2015-08-20 09:04:25,THIS VEHICLE WILL BE USED BY THE SHERIFFS DEPARTMENT AS AN UNDERCOVER VEHICLE FOR AN AGENCY IN SERIOUS NEED FOR VEHICLES.,\nSales Order #: 2023963842\nRTD Screening Code: DOD
SYSTEM,1286443,NM,SAN MIGUEL COUNTY SHERIFF OFFICE,2350,012818324,"CARRIER,COMMAND POST",EA,1,209490,C,2015-09-25 10:46:29,THIS WILL BE USED BY THE SHERIFFS DEPARTMENT AS A STORAGE FACILITY FOR THE DEPARTMENT AR-15'S AND FOR AMMO USED BY OFFICERS WHILE ON DUTY.,\nSales Order #: 2027002656\nRTD Screening Code: DOD
SYSTEM,1286442,NM,SAN MIGUEL COUNTY SHERIFF OFFICE,2350,012818324,"CARRIER,COMMAND POST",EA,1,209490,C,2015-09-25 10:46:29,THIS WILL BE USED BY THE SHERIFFS DEPARTMENT AT THE FIRING RANGE AS AN OFFICE AND MAINTENANCE BUILDING TO SUPPORT OFFICERS DURING THEIR QUALIFICATIONS WITH THEIR ASSIGNED WEAPONS.,\nSales Order #: 2027002678\nRTD Screening Code: DOD
SYSTEM,1865320,NM,SANTA FE POLICE DEPT               ,1240,015403690,"SIGHT,REFLEX",EA,1,336,D,2017-05-31 12:23:28,"THIS EQUIPMENT WILL BE ISSUED TO OFFICERS OF THE SANTA FE POLICE DEPARTMENT AND WILL ASSIST OFFICERS IF THEY NEED TO USE THEIR WEAPONS DURING TACTICAL SITUATIONS IN THE CITY OF SANTA FE. THE OFFICERS RESPOND TO SITUATIONS SUCH AS ARMED BARRICADED SUSPECTS, HOSTAGE SITUATIONS AND OTHER DANGEROUS SITUATIONS. ",\nSales Order #: 2073336619\nRTD Screening Code: DOD
SYSTEM,1865319,NM,SANTA FE POLICE DEPT               ,1240,015403690,"SIGHT,REFLEX",EA,1,336,D,2017-05-31 12:23:28,"THIS EQUIPMENT WILL BE ISSUED TO OFFICERS OF THE SANTA FE POLICE DEPARTMENT AND WILL ASSIST OFFICERS IF THEY NEED TO USE THEIR WEAPONS DURING TACTICAL SITUATIONS IN THE CITY OF SANTA FE. THE OFFICERS RESPOND TO SITUATIONS SUCH AS ARMED BARRICADED SUSPECTS, HOSTAGE SITUATIONS AND OTHER DANGEROUS SITUATIONS. ",\nSales Order #: 2073335401\nRTD Screening Code: DOD
SYSTEM,1865318,NM,SANTA FE POLICE DEPT               ,1240,015403690,"SIGHT,REFLEX",EA,1,336,D,2017-05-31 12:23:28,"THIS EQUIPMENT WILL BE ISSUED TO OFFICERS OF THE SANTA FE POLICE DEPARTMENT AND WILL ASSIST OFFICERS IF THEY NEED TO USE THEIR WEAPONS DURING TACTICAL SITUATIONS IN THE CITY OF SANTA FE. THE OFFICERS RESPOND TO SITUATIONS SUCH AS ARMED BARRICADED SUSPECTS, HOSTAGE SITUATIONS AND OTHER DANGEROUS SITUATIONS. ",\nSales Order #: 2073314600\nRTD Screening Code: DOD
SYSTEM,1541613,NM,SANTA FE POLICE DEPT               ,3930,DSFORKLIF,FORKLIFT,EA,1,10000,A,2016-05-06 19:46:48,THIS WILL BE USED BY THE SANTA FE POLICE DEPARTMENT TO MOVE ALL TYPES OF VEHICLES THAT HAVE BEEN IMPOUNDED BY THE AGENCY FOR EVIDENCE DURING A FATALITY ACCIDENT OR VEHICLES THAT HAVE BEEN IMPOUNDED FOR A SERIOUS CRIME.,\nSales Order #: 2043394192\nRTD Screening Code: DOD
SYSTEM,1865342,NM,SANTA FE POLICE DEPT               ,1240,015403690,"SIGHT,REFLEX",EA,1,336,D,2017-05-31 12:23:29,"THIS EQUIPMENT WILL BE ISSUED TO OFFICERS OF THE SANTA FE POLICE DEPARTMENT AND WILL ASSIST OFFICERS IF THEY NEED TO USE THEIR WEAPONS DURING TACTICAL SITUATIONS IN THE CITY OF SANTA FE. THE OFFICERS RESPOND TO SITUATIONS SUCH AS ARMED BARRICADED SUSPECTS, HOSTAGE SITUATIONS AND OTHER DANGEROUS SITUATIONS. ",\nSales Order #: 2073319410\nRTD Screening Code: DOD
